BHC치킨 양평현대점,치킨,02-2677-3607,서울특별시 영등포구 선유로 207 1층 103-1호,37.5319573,126.8938204,http://www.bhc.co.kr/
육수당 대림점,국밥,02-834-2999,서울특별시 영등포구 시흥대로 671 1층,37.4917182,126.9082081,http://www.yuksudang.com/store/store_view.aspx?seq=YS0025
탐나종합어시장 당산역점,생선회,02-3667-7770,서울특별시 영등포구 선유로 246,37.534556,126.8970673,http://www.tamnafishmarket.co.kr/
고구려 당산점,육류,02-3667-7727,서울특별시 영등포구 국회대로 539 2층,37.5293249,126.8949066,http://www.entas.co.kr
미코치킨,치킨,02-6673-8989,서울특별시 영등포구 여의동로 290,37.5257935,126.9384247,https://blog.naver.com/mikoc
홍대앞왕동까스&돈부리&beer,돈가스,02-834-0990,서울특별시 영등포구 도림로 354-9,37.509025,126.9004147,
영덕물회막회,생선회,02-2602-6029,서울특별시 영등포구 경인로108길 2,37.5174692,126.9105,
강포복집 본점,복어요리,02-2632-4454,서울특별시 영등포구 국회대로54길 35 ,37.5223138,126.9094246,
고향갈비,육류,02-2637-5889,서울특별시 영등포구 영등포로49길 11,37.520154,126.9099039,
길맨참치 영등포점,한식,02-2634-3737,서울특별시 영등포구 영중로4길 4,37.5170622,126.9068347,
삼다수 제주 흑돼지 (구)궁중관,육류,02-2678-0610,서울특별시 영등포구 영중로4길 5,37.5172621,126.9070169,
크로바분식,분식,02-2671-5626,서울특별시 영등포구 영중로 22,37.5183409,126.9059634,
매드포갈릭 영등포타임스퀘어점,이탈리아음식,02-2637-3040,서울특별시 영등포구 영중로 15 4층,37.5173863,126.902811,http://www.madforgarlic.com/
스무디킹 타임스퀘어점,과일주스,02-2638-2650,서울특별시 영등포구 영중로 15 4층,37.5169029,126.903259,http://www.smoothieking.co.kr
잔치집,한식,02-2632-4330,서울특별시 영등포구 영등포로 43길 3,37.5197388,126.9074034,
우진꼬리곰탕,곰탕,02-2634-6850,서울특별시 영등포구 영등포로35길 17-4,37.5217419,126.9041969,
카페7번가,카페,02-2678-1232,서울특별시 영등포구 국회대로 646,37.5253,126.9057125,
일등뼈다귀해장국감자탕,해장국,02-2633-8914,서울특별시 영등포구 국회대로53길 1,37.5256815,126.9069095,
포항물회,한식,02-2671-0647,서울특별시 영등포구 국회대로 621-1,37.5262796,126.9033675,
오늘와인한잔 당산점,와인,02-2636-9622,"서울특별시 영등포구 당산로 205 1층 105, 106호",37.5328139,126.9001275,
송추가마골 인어반 영등포점,육류,02-6256-0150,서울특별시 영등포구 문래로28길 25 영시티 S타워 로비층,37.5156912,126.8997292,http://www.gamagoll.com
엄마손칼국수,칼국수,02-782-6363,서울특별시 영등포구 국회대로74길 12 ,37.5301036,126.9210732,
사조참치,생선회,02-783-8398,서울특별시 영등포구 국회대로62길 9,37.5275173,126.9165087,
치킨뱅이 여의도점,치킨,02-786-5592,서울특별시 영등포구 국회대로72길 17 ,37.5294901,126.9212788,http://www.chickenbaengi.com/
남촌설농탕,곰탕,02-782-4205,서울특별시 영등포구 63로 45 지하1층,37.5206811,126.937109,
슈퍼커피 63빌딩점,카페,02-786-2042,서울특별시 영등포구 63로 32,37.5189363,126.9390518,
청해진대복집,해물,02-782-1996,서울특별시 영등포구 국제금융로6길 17 부국증권,37.521864,126.9281135,
대교반점,중식,02-782-5158,서울특별시 영등포구 국제금융로7길 22 2층 202호,37.523221,126.932967,
만강홍,중식,02-780-7772,서울특별시 영등포구 국회대로76길 33,37.5295181,126.9241681,
차이홍,중식,02-782-2918,서울특별시 영등포구 여의나루로 42,37.5212289,126.925075,
왕산,중식,02-780-5200,서울특별시 영등포구 여의나루로 117,37.5262452,126.9310847,
챠이나프로,중식,02-783-0150,서울특별시 영등포구 국회대로74길 20 ,37.529474,126.921639,
농부와닭동네,맥주,02-786-9971,서울특별시 영등포구 여의나루로 113,37.5260349,126.930744,
부흥동태,매운탕,02-782-7707,서울특별시 영등포구 국제금융로8길 34 오륜빌딩 3층,37.5201344,126.9272604,
오시오집,한식,02-780-1789,"서울특별시 영등포구 국제금융로 78, 4층",37.5208295,126.9311682,
대복,한식,02-769-1300,"서울특별시 영등포구 국제금융로 70, 1층",37.5214683,126.9306975,
프렌즈식당,한식,02-780-4914,서울특별시 영등포구 여의나루로 42 여의도종합상가,37.5214194,126.9251113,
청석골,한식,02-784-9266,서울특별시 영등포구 의사당대로1길 25 하남빌딩 2층.,37.5201299,126.9299604,
은성회관,한식,02-783-8667,"서울특별시 영등포구 여의대방로65길 12, 2층",37.5195915,126.9299858,http://blog.naver.com/eunsungbeef
이도식당,한식,02-786-4166,서울특별시 영등포구 국회대로68길 11 ,37.529224,126.9196845,
진미철판낙지,육류,02-761-7331,서울특별시 영등포구 의사당대로 108 4층,37.5204922,126.9240378,
낙산별미횟집,생선회,02-782-3707,서울특별시 영등포구 여의대방로69길 7 충무빌딩,37.519817,126.931257,
장독대김치찌개,한식,02-761-6616,"서울특별시 영등포구 국제금융로 78, 1층",37.521028,126.931386,
동해복국,복어요리,02-783-2166,서울특별시 영등포구 은행로 29 B1,37.5290775,126.9218761,
라메르,한식,02-780-9250,서울특별시 영등포구 의사당대로 108번지 4층,37.5210051,126.9238388,
금강식당,한식,02-761-7440,서울특별시 영등포구 국회대로70길 22,37.5285,126.920647,
신원,한식,02-3772-8366,서울특별시 영등포구 여의대로 56,37.523934,126.923003,
토방,한식,02-783-6330,서울특별시 영등포구 의사당대로 108 아일렉스 지하 1층 2호 ,37.5204922,126.9240378,
명동칼국수,칼국수,02-783-7536,"서울특별시 영등포구 국제금융로 78, 1층",37.5211167,126.93085,
장미의집,육류,02-782-2500,서울특별시 영등포구 국제금융로7길 32 상가 2층,37.5234523,126.9342684,
전주본가콩나물국밥,해장국,02-785-8200,서울특별시 영등포구 국제금융로6길 17,37.521864,126.9281135,
소공동뚝배기집여의도점,한식,02-761-1962,서울특별시 영등포구 국회대로68길 23 ,37.528458,126.920438,
고은설디저트스튜디오,카페,0507-1470-3652,서울특별시 영등포구 영등포로 147 당산빌딩 B104호,37.521383,126.8981206,http://blog.naver.com/iam_kko
삼원정,"찌개,전골",02-780-9925,서울특별시 영등포구 국회대로70길 22,37.5285975,126.9206141,
오늘은분식,분식,02-780-1125,서울특별시 영등포구 여의대로 66 KTB,37.5244958,126.9237803,
청수우동메밀냉면,국수,02-784-1559,"서울특별시 영등포구 국제금융로 112, 1층",37.5183742,126.9339395,
소도,일식,02-783-3155,서울특별시 영등포구 의사당대로1길 11 메종리브르오피스텔,37.5192573,126.9286901,
기소야여의도중앙점,우동,02-3775-4210,서울특별시 영등포구 여의대로 66 KTB,37.5244958,126.9237803,
다희,술집,02-783-9919,서울특별시 영등포구 여의대방로69길 7 충무빌딩,37.519946,126.9311295,
용설왕족발,족발,02-785-2567,서울특별시 영등포구 국제금융로8길 34,37.5203476,126.9272491,
한주면옥,냉면,02-786-0165,"서울특별시 영등포구 63로 45,1층",37.5210697,126.9399263,
모모돈까스,돈가스,02-782-2939,"서울특별시 영등포구 국제금융로 78, 1층",37.5208295,126.9311682,
Smile (스마일플라워앤카페),카페,02-784-9788,"서울특별시 영등포구 국제금융로 70, 1층",37.5214678,126.9306954,
가시리여의도점,해물,02-784-0533,서울특별시 영등포구 국회대로74길 19 3층,37.529811,126.921928,
아이엠블랙,맥주,,서울특별시 영등포구 도림로 421 2층,37.5135707,126.8959,
신성양꼬치,중식,02-849-1153,서울특별시 영등포구 대림로7나길 1 신성양꼬치,37.4892388,126.903688,
하정,한식,02-786-7537,"서울특별시 영등포구 63로 40, 지하1층",37.5195004,126.9392579,
백암왕순대,순대국,02-780-2333,서울특별시 영등포구 여의공원로 101 지하1층,37.529239,126.9248906,
구포국수,한식,02-784-8481,서울특별시 영등포구 여의대방로65길 17 서린빌딩,37.5199429,126.9290641,
교동전선생 동여의도점,술집,02-786-7686,서울특별시 영등포구 의사당대로1길 25,37.5201036,126.9298994,http://www.jeonssam.co.kr/
애슐리W 여의도점,패밀리레스토랑,02-786-1259,서울특별시 영등포구 여의나루로 81,37.5243813,126.9276345,
피자알볼로 여의도점,피자,02-761-8495,서울특별시 영등포구 여의동로3길 10 여의도자이,37.5181958,126.9259107,http://www.pizzaalvolo.co.kr/
커피소녀,카페,02-780-1199,서울특별시 영등포구 의사당대로 38 103동 101호,37.526158,126.9185833,
골목식당,한식,02-2675-2215,서울특별시 영등포구 영신로45길 2,37.5227609,126.9013416,
이모네치킨호프 영등포유통상가점,치킨,02-2679-0278,서울특별시 영등포구 영등포로 97,37.5221015,126.8923243,
강릉생태막회집,해물,02-2068-5321,서울특별시 영등포구 국회대로34길 6,37.527025,126.897475,
원조추어탕,추어탕,02-2678-7324,서울특별시 영등포구 국회대로36길 18,37.5258283,126.8977476,
종로김밥 영등포구청점,분식,02-2671-1192,서울특별시 영등포구 당산로27길 1,37.5248885,126.8961259,http://www.jongrokimbap.co.kr/
원양참치영등포구청점,생선회,02-2671-0033,서울특별시 영등포구 당산로32길 5 2층,37.526439,126.897505,
죽이야기 영등포구청점,죽,0507-0493-5011,서울특별시 영등포구 당산로31길 22-2 1층,37.526919,126.894457,http://blog.naver.com/mamasjuk/220395882150
수라,한식,02-3667-7711,서울특별시 영등포구 당산로 124,37.5257271,126.8969172,
ARISTA COFFEE 영등포구청점,카페,02-711-8600,서울특별시 영등포구 당산로31길 13 ,37.5266091,126.8952701,
만다린,중식,02-2634-0379,서울특별시 영등포구 국회대로29길 16 지하 1층,37.529478,126.897333,
송백식당,한식,02-2632-5080,서울특별시 영등포구 당산로38길 15,37.5284885,126.8998581,
강남,중식,02-2633-8124,"서울특별시 영등포구 당산로 214 2층 205,206호",37.5328015,126.9035946,
이삭토스트 당산역점,분식,02-2677-4706,서울특별시 영등포구 양평로 36 삼원빌딩,37.533929,126.902626,
카페 누아,카페,0507-1309-8101,서울특별시 영등포구 시흥대로 651,37.4901803,126.9070286,http://www.instagram.com/cafenoir_d
영신반점,중식,02-833-9376,서울특별시 영등포구 도영로 54,37.510376,126.898523,
복사꽃향기,퓨전음식,02-831-2929,서울특별시 영등포구 도영로 44-2,37.509513,126.897799,
칼국수보쌈,한식,02-845-9946,서울특별시 영등포구 도림로 348,37.5082017,126.9006218,
헤븐온탑,카페,02-6484-5972,서울특별시 영등포구 국제금융로8길 31 디스트릭트Y B1F,37.519746,126.9280666,
원주추어탕 영등포점,추어탕,02-2678-2506,서울특별시 영등포구 문래로 79-4 태양프라자,37.5197509,126.890936,
장군주먹고기,한식,02-2675-1600,서울특별시 영등포구 당산로 53,37.51949,126.8948934,
털보네참숯꼼장어,장어,02-2678-4545,서울특별시 영등포구 당산로 34 로데오 왘 쇼핑몰,37.5174304,126.8964784,
태양정육식당,육류,02-2068-9112,서울특별시 영등포구 문래로 92-3,37.5190163,126.8922055,
회마루,일식,02-2637-1474,서울특별시 영등포구 당산로 34 로데오 왘 쇼핑몰,37.5174304,126.8964784,
스타벅스 문래동점,카페,02-758-8324,서울특별시 영등포구 선유로 64,37.519602,126.889652,http://www.starbucks.co.kr/
소문난식당,한식,02-2635-0570,서울특별시 영등포구 도림로141가길 32-1,37.516196,126.8898819,
나이스호프,맥주,02-2631-3866,서울특별시 영등포구 선유로 34,37.516916,126.888851,
화수목,한정식,02-2672-6541,서울특별시 영등포구 선유로 49 ,37.518169,126.888817,http://l.tabling.co.kr/SJFz5vMrV
시골쌈밥,한식,02-2678-6890,서울특별시 영등포구 선유동1로 3 1층,37.5225062,126.8912936,
양남한우정육식당,육류,02-3667-9622,"서울특별시 영등포구 선유로24길 8,1층",37.5226478,126.8909372,
대박굼터,육류,02-2677-7401,서울특별시 영등포구 당산로47길 11,37.5352592,126.9019103,
산고을,"찌개,전골",02-2632-0677,서울특별시 영등포구 선유서로25길 5-1,37.524377,126.885201,
하루방똥똥똥돼지 양평점,돼지고기,02-2638-0914,서울특별시 영등포구 양평로17길 9 경남아너스빌,37.535542,126.895763,
양평옥꼬리곰탕우족탕전문,곰탕,02-2679-8086,서울특별시 영등포구 양평로17길 10,37.5359748,126.8958038,
매머드커피 에이스하이테크시티점,카페,02-3667-6654,서울특별시 영등포구 경인로 775 에이스하이테크시티 지하1층 B183호,37.5143815,126.8991421,
이가네손칼국수,칼국수,02-2678-6049,서울특별시 영등포구 양평로28바길 12,37.542992,126.890909,
중앙식당,한식,02-2633-3272,서울특별시 영등포구 양평로28사길 29,37.5438917,126.8896125,
소울드립,카페,02-2636-4248,서울특별시 영등포구 당산로 135,37.5268913,126.8966792,
성락반점,중식,0507-0493-3636,서울특별시 영등포구 가마산로61길 7,37.5059524,126.9049981,http://prq.co.kr/prq/page/630
강경식당,한식,02-841-3969,서울특별시 영등포구 가마산로65길 2,37.5055317,126.9080081,
청도,생선회,02-834-8845,서울특별시 영등포구 대방천로 173,37.4993013,126.9103,
뚱이네포장마차,포장마차,02-832-7498,서울특별시 영등포구 신길로 119 신길뉴타운 한화 꿈에그린,37.5031626,126.9100275,
토방골,한식,02-832-4118,서울특별시 영등포구 도신로64길 5-1,37.5123332,126.9179573,
금봉식당,소고기구이,02-848-7373,서울특별시 영등포구 영등포로 396-3,37.5130674,126.9220019,
장수옻닭삼계탕,백숙,02-841-9677,서울특별시 영등포구 대림로 154,37.4948478,126.9004523,
갈비가,한식,02-2671-9246,서울특별시 영등포구 당산로32길 11,37.5263616,126.8982457,
닭한마리대림점,닭요리,02-847-2807,서울특별시 영등포구 대림로27가길 2,37.4953759,126.899113,
왕십리원조황소곱창영등포점,"곱창,막창,양",02-841-5751,서울특별시 영등포구 영신로17길 5,37.5139749,126.9075125,
날개와다리,치킨,02-832-9989,서울특별시 영등포구 도신로19가길 1,37.507036,126.900218,
로라멘,라멘,02-2677-7115,서울특별시 영등포구 도림로131길 17,37.5139806,126.893725,http://instagram.com/roramen_mullae
전봇대곱창,한식,02-841-0131,서울특별시 영등포구 영등포로 369,37.5142971,126.9193784,
안동장,중식,02-832-7610,서울특별시 영등포구 도신로 234,37.511906,126.917387,http://prq.co.kr/prq/page/483
두리랑호프,맥주,02-835-8064,서울특별시 영등포구 영등포로84길 12,37.5123253,126.9217935,
부산자갈치꼼장어,한식,02-848-3812,서울특별시 영등포구 영등포로 410,37.5128667,126.92345,
콩지칼국수,분식,02-832-7003,서울특별시 영등포구 도신로60길 6,37.5114748,126.9169867,
부어치킨 신길4동점,치킨,02-842-9289,서울특별시 영등포구 신길로42길 22-1,37.507275,126.912939,
원조호수삼계탕,백숙,02-848-2440,서울특별시 영등포구 도림로 274-1,37.5026552,126.9044738,
대운설렁탕,곰탕,02-849-3077,서울특별시 영등포구 여의대방로23길 3,37.4981429,126.9197125,
삼거리자매 산낙지 쭈꾸미 철판 요리점,한식,02-843-3353,서울특별시 영등포구 대방천로 255,37.4990229,126.9190199,
돼지갈비장원﻿家,육류,02-849-2929,서울특별시 영등포구 대방천로 177,37.4993348,126.9107169,
백두산감자탕&장군보쌈,족발,02-841-6614,서울특별시 영등포구 도림로 176,37.495226,126.900875,
써니즉석떡볶이,떡볶이,02-783-6632,서울특별시 영등포구 은행로 29 지하1층,37.529084,126.9219003,
크레이지토마토 문래창작촌점,카페,02-2631-0308,서울특별시 영등포구 도림로128가길 9,37.5147937,126.8966067,
풍미면관신승부,중식,02-832-8584,서울특별시 영등포구 도림로 126 ,37.4924055,126.8964581,
ASAP,한식,070-8838-8990,"서울특별시 영등포구 국제금융로 110, 1층",37.5183121,126.9336566,http://www.facebook.com/asapkitchen
정우커피,카페,,서울특별시 영등포구 은행로 29,37.5290872,126.9219035,
해연반점,중식,02-853-6656,서울특별시 영등포구 디지털로54길 6,37.4902449,126.9017005,
들마루,한식,02-816-1333,서울특별시 영등포구 가마산로 338 ,37.4992456,126.8970191,
나인티커피,카페,,서울특별시 영등포구 양평로24길 9 107동상가 17호,37.5399695,126.8915832,
족발야시장 선유도점,족발,02-3667-4969,서울특별시 영등포구 양평로19길 3,37.5368344,126.895067,http://www.족발야시장.com
가정식당,한식,02-2636-6697,서울특별시 영등포구 영등포로 118,37.5213073,126.894637,
선어수산52,생선회,02-2632-7421,서울특별시 영등포구 양평로22길 25 1층 103호,37.540039,126.895371,
데이즈커피,카페,02-782-5979,서울특별시 영등포구 63로 36 B1 ,37.5194128,126.9386367,http://www.instagram.com/days__coffee
비플러스,카페,02-2618-0569,서울특별시 영등포구 당산로27길 3 석역빌딩 1층,37.5250202,126.895983,
소곱창집,"곱창,막창,양",02-2632-2483,서울특별시 영등포구 선유로27길 8,37.5246782,126.8897106,
잔칫날국수 당산동점,국수,02-2677-4600,서울특별시 영등포구 양산로 88,37.5245206,126.8926947,
Cafe36.5도,카페,,서울특별시 영등포구 국회대로54길 10 13동 111호,37.5238292,126.9074457,
다이몬키친,라멘,02-2636-4741,서울특별시 영등포구 당산로31길 17,37.5267297,126.8948123,
영등포치킨골뱅이,치킨,02-2634-3920,서울특별시 영등포구 영중로4길 13-2,37.517484,126.908003,
호호미역,한식,02-761-5420,서울특별시 영등포구 의사당대로1길 25 지하1층,37.5200666,126.9298331,
마이쥬스 여의도점,과일주스,02-785-4550,서울특별시 영등포구 여의대로 66 KTB빌딩 1층,37.524342,126.923751,http://www.myjuice.co.kr/
Selecto coffee 영등포아크로타워점,카페,02-2068-1433,서울특별시 영등포구 국회대로54길 10  크로타워 스퀘어상가11동 3호,37.5237968,126.9069239,https://www.instagram.com/selecto_acrotower
화덕피자파숑,피자,050-7982-4437,서울특별시 영등포구 도림로54길 14,37.4951352,126.9033221,http://028331119.bdp.kr
여의도생고기,육류,02-782-3376,서울특별시 영등포구 의사당대로1길 34 인영빌딩 지하1층,37.520071,126.9307682,http://instagram.com/sungwoo8005
꺼먹돼지집,돼지고기,02-2631-5211,서울특별시 영등포구 영신로34길 38,37.518788,126.904628,
우시연초밥,초밥,02-836-7048,서울특별시 영등포구 여의대방로 173,37.502525,126.9210471,
홍콩다방 여의도오투테라스점,카페,02-785-0312,서울특별시 영등포구 의사당대로 83 오투타워 지하 1층 홍콩다방,37.5233663,126.9234407,http://www.instagram.com/hongkongdabang_yeouido/
함경면옥,냉면,,서울특별시 영등포구 경인로 846,37.5160359,126.9069004,
낭만치맥 영등포아크로타워점,치킨,02-2632-0425,서울특별시 영등포구 국회대로54길 10 아크로타워스퀘어 1층 8호,37.5237169,126.9062674,http://romantic-chimac.com/
육개본가,"찌개,전골",070-7776-6789,서울특별시 영등포구 선유로47길 15,37.5354153,126.8950353,
북촌싸롱,술집,02-2632-9944,서울특별시 영등포구 당산로 34,37.5174632,126.8964938,
동성양꼬치,양꼬치,,서울특별시 영등포구 영중로10길 6 1층,37.5190377,126.9061871,
쿠이데,일식,02-833-7948,서울특별시 영등포구 도신로15라길 4-1 1층식당,37.5071587,126.89813,
플러피 여의도점,이탈리아음식,02-6484-5970,서울특별시 영등포구 국제금융로8길 31 디스트릭Y 지하1층,37.519746,126.9280666,https://instagram.com/fluffy2481?igshid=f7w396ova0od
고구려양고기,양갈비,02-2676-4337,서울특별시 영등포구 당산로48길 8,37.5344667,126.9032239,
앤드그레이,카페,02-6338-4200,서울특별시 영등포구 선유로33길 4,37.5266727,126.8905499,http://www.instagram.com/andgray_cafe
돈사랑터,백반,02-2632-9217,서울특별시 영등포구 국회대로54길 35 ,37.522375,126.909387,
포천이동갈비,육류,02-2675-3092,서울특별시 영등포구 영등포로46길 15,37.517925,126.907825,
먹통낙지전문점,낙지,02-2678-3648,서울특별시 영등포구 영등포로42길 8,37.5188,126.9067125,
신선설농탕 영등포점,곰탕,02-2679-5633,서울특별시 영등포구 영등포로 216,37.5195244,126.9052955,http://www.kood.co.kr/
우정갈비,소고기구이,02-2636-9658,서울특별시 영등포구 영중로 22 ,37.51854,126.9059559,
해동집,한식,02-2633-3418,서울특별시 영등포구 영등포로37길 9-1,37.520958,126.9054,
플라잉볼익스프레스 여의도테라스원점,이탈리아음식,02-6954-2511,서울특별시 영등포구 국제금융로2길 25 테라스원 1층,37.5234883,126.9258069,
대동복국,복어요리,,서울특별시 영등포구 의사당대로1길 11,37.519292,126.928725,
커피빈 여의도순복음교회옆점,카페,02-780-7758,서울특별시 영등포구 여의서로 43 ,37.5306776,126.924938,http://www.coffeebeankorea.com/
SAND GREEN (before 렐란디),카페,02-786-0987,"서울특별시 영등포구 국제금융로8길 19, 1층",37.5206917,126.92895,
유황오리구이 당산점,오리요리,02-2676-3603,서울특별시 영등포구 선유동1로 6-8 1층,37.52245,126.8919249,
소문난큰손부대찌개,"찌개,전골",02-2069-0783,서울특별시 영등포구 국회대로28길 13-1,37.5274167,126.89445,
즉석바지락이가칼국수,칼국수,02-2676-6714,서울특별시 영등포구 양산로23길 6-1,37.524502,126.89766,
연탄불,닭요리,02-2678-8892,서울특별시 영등포구 양산로17길 17,37.5260935,126.8936039,
죽변항해물,해물,02-466-7769,서울특별시 영등포구 국회대로34길 3-2,37.5270209,126.8976288,
Maison de Pan  Cafe,베이커리,02-2633-0041,서울특별시 영등포구 양산로25길 9,37.524592,126.898525,
더큰닭,닭요리,,서울특별시 영등포구 당산로36길 3-3,37.5284072,126.8982609,
파리바게뜨 당산행복점,베이커리,02-2068-2510,서울특별시 영등포구 국회대로 553 유성빌딩,37.5284945,126.8962196,http://www.paris.co.kr/
신선설농탕 당산점,곰탕,02-2634-0051,서울특별시 영등포구 양평로 61 ,37.53474,126.899741,http://www.kood.co.kr/
양평해장국,해장국,02-2636-2197,서울특별시 영등포구 당산로48길 13,37.5348333,126.9036375,http://cityfood.co.kr/h.php?id=27227
스타벅스 당산역점,카페,02-758-8270,서울특별시 영등포구 당산로 231,37.5344337,126.9018763,
동해수산,생선회,02-2068-0138,서울특별시 영등포구 당산로48길 2-1,37.5341639,126.9026675,
수노커피,카페,02-2633-9710,서울특별시 영등포구 양평로 66,37.5352,126.89965,
옛날칼국수,칼국수,02-832-4578,서울특별시 영등포구 도영로 52-1,37.510225,126.8984125,
만수식당,육류,02-841-2505,서울특별시 영등포구 도신로 139-7,37.5095583,126.9069125,
소문난집,한식,02-846-4313,서울특별시 영등포구 도신로29길 11,37.509369,126.904808,
팔도실비 도림점,순대국,,서울특별시 영등포구 도영로 34,37.508931,126.89705,
일심해장국,한식,02-846-7020,서울특별시 영등포구 도신로 55,37.505798,126.898689,
문래기사님식당,한식,,서울특별시 영등포구 도림로141길 1,37.514825,126.8933375,
수원식당,한식,02-2677-8980,서울특별시 영등포구 영등포로13길 26-2,37.5246917,126.8895125,
새참분식,분식,02-2068-9411,서울특별시 영등포구 영등포로 11길 12-1,37.52375,126.8879625,
맛나떡볶이,분식,02-2676-5137,서울특별시 영등포구 영등포로11길 16,37.5240417,126.888225,
엠앤씨테크,카페,02-2636-6894,서울특별시 영등포구 선유서로24길 10,37.5238,126.886825,
미가,한식,02-2619-0807,서울특별시 영등포구 선유서로25길 18,37.5246917,126.883975,https://blog.naver.com/alrk57
강림제주주먹고기,육류,02-2631-4344,서울특별시 영등포구 선유로49길 34,37.5371917,126.89425,
어촌주문진,해물,02-2633-7115,서울특별시 영등포구 선유로49길 25,37.536729,126.894771,
유황오리참숯불구이,육류,02-2632-4620,서울특별시 영등포구 선유로49길 10-1,37.536117,126.896413,
선유떡볶이,떡볶이,02-2637-3237,서울특별시 영등포구 선유로49길 20-1 1층 선유떡볶이,37.5366401,126.8955217,
덕천골손칼국수,칼국수,02-844-0881,서울특별시 영등포구 대림로 87,37.4898085,126.9044082,
해변마을,해물,02-831-7824,서울특별시 영등포구 가마산로71길 5,37.5064917,126.909225,
아이엠떡볶이,분식,,서울특별시 영등포구 영등포로62길 11,37.5152582,126.9162507,
진미원주추어탕,추어탕,02-846-8777,서울특별시 영등포구 도신로 191 1층 진미원주추어탕,37.511367,126.9123129,
팔공티 국회의사당역사점,차,02-785-8089,서울특별시 영등포구 국회대로 758,37.5280675,126.9178856,
네네치킨 신길점,치킨,0507-0493-3560,서울특별시 영등포구 가마산로 404,37.503466,126.901803,http://prq.co.kr/prq/page/303
참숯황토화로마당신길본점,육류,02-833-1388,서울특별시 영등포구 도신로68길 8,37.5124,126.9181375,
대부도바지락칼국수,칼국수,02-842-6955,서울특별시 영등포구 영등포로86가길 12,37.5124583,126.9219125,
굴예찬굴국밥보쌈신길점,굴요리,02-848-1471,서울특별시 영등포구 도신로54길 1,37.5113917,126.9147875,
내고향사철탕,"사철,영양탕",02-848-0406,서울특별시 영등포구 대방천로 237-1,37.498712,126.9172939,
또랑정육점식당,육류,02-833-6850,서울특별시 영등포구 영등포로84길 9,37.512433,126.9221,
요거프레소 대방점,카페,02-832-8137,서울특별시 영등포구 가마산로 587,37.5044583,126.921625,http://www.yogerpresso.co.kr/
한국에서 두번째 양평해장국 전문,해장국,02-845-3400,서울특별시 영등포구 도신로 189,37.511266,126.912159,
피자로뎀,피자,02-841-7608,서울특별시 영등포구 디지털로 455-2,37.496251,126.907338,http://prq.co.kr/prq/page/426
공주칼국수,칼국수,02-847-9242,서울특별시 영등포구 도림천로11길 1 101호,37.4909859,126.8964008,
남원골추어탕,추어탕,02-831-5311,서울특별시 영등포구 도림천로 377,37.4912911,126.8962696,
카페14번지,카페,02-2675-7764,서울특별시 영등포구 영등포로36길 13 1층,37.518738,126.9036968,
샤리스시,초밥,,서울특별시 영등포구 여의대방로29길 9,37.4995065,126.919092,http://www.instagram.com/shari_sushi_
리틀하노이 문래점,베트남음식,070-4144-9842,서울특별시 영등포구 경인로 775 지하1층 184호,37.5143815,126.8991421,https://www.littlehanoi.kr/
병천황토순대,순대국,02-783-8880,서울특별시 영등포구 국회대로72길 17,37.5295633,126.9212749,
잇포라멘,라멘,,서울특별시 영등포구 여의대방로9가길 9 1층,37.4976015,126.9161773,
가마치통닭 서울 도림점,중식,02-833-0823,서울특별시 영등포구 도림로113길 8,37.5087368,126.8989228,
본가감자탕,감자탕,,서울특별시 영등포구 당산로49길 7,37.535609,126.902096,
입떡,떡볶이,02-845-5005,서울특별시 영등포구 여의대방로 187 1층,37.503809,126.921538,
예산 가마솥국밥,순대국,02-2632-8979,서울특별시 영등포구 영중로14길 20-2,37.5200312,126.9074705,
형님들의수다,술집,02-844-9288,서울특별시 영등포구 영등포로80길 6,37.5131028,126.9204292,
원할머니보쌈 영등포시장역배달점,족발,02-3667-2229,서울특별시 영등포구 국회대로54길 10 상가12동 2호,37.5238292,126.9074457,
디카페,카페,02-6975-3355,서울특별시 영등포구 선유로3길 10,37.516045,126.8868205,
황금한방오리,오리요리,02-842-0190,서울특별시 영등포구 신길로15길 1,37.4976153,126.9078455,
뉴욕야시장 문래점,맥주,02-2671-0555,서울특별시 영등포구 선유로 70 1층 101호,37.51993,126.8902629,
램브라튼,육류,02-6484-5992,서울특별시 영등포구 국제금융로8길 31,37.519746,126.9280666,
만쥬하나,베이커리,,서울특별시 영등포구 경인로114가길 9,37.5176677,126.914337,
병천가마솥순대국 영등포양평점,순대국,02-2633-8123,서울특별시 영등포구 영등포로5길 38,37.5248865,126.8848669,
롱타임노씨 당산점,피자,02-2678-5787,서울특별시 영등포구 당산로45길 13 2층,37.5341399,126.9006572,http://longtimenosee29.com
포마토김밥 신길점,김밥,02-848-7757,서울특별시 영등포구 가마산로 442,37.5049094,126.9084427,
로드쉐프프라이,분식,02-2068-2262,서울특별시 영등포구 문래로 92 1층,37.5192607,126.8923708,
연화숯불구이,육류,,서울특별시 영등포구 여의나루로 117,37.5262335,126.9310618,
일류(이치류 여의도점),일식,02-769-1777,"서울특별시 영등포구 국제금융로8길 27-9, 2층",37.5196777,126.9289387,http://www.ichiryu.kr/
죽향기,죽,02-2069-2366,서울특별시 영등포구 당산로 68 118호,37.521046,126.895752,
매머드커피 여의도KBS본관점,카페,02-6084-1255,서울특별시 영등포구 의사당대로 38 102동 125호,37.5257581,126.9187147,
